wave flux
5343.0279 49026.19
5343.0779 49278.707
5343.1279 48826.98
5343.178 48838.633
5343.228 49138.61
5343.278 49126.02
5343.328 48788.008
5343.378 48660.723
5343.428 48841.074
5343.478 48771.484
5343.528 48934.94
5343.578 49302.945
5343.628 48985.85
5343.678 48860.484
5343.728 48924.324
5343.778 48310.77
5343.828 48929.105
5343.878 48839.87
5343.928 49015.49
5343.978 48932.387
5344.028 48859.145
5344.078 49353.59
5344.128 49141.266
5344.178 49469.46
5344.228 49123.816
5344.278 48574.477
5344.328 48371.746
5344.378 48654.445
5344.428 48816.37
5344.478 48883.676
5344.528 48986.46
5344.578 49067.938
5344.628 49078.24
5344.678 49128.1
5344.728 49494.45
5344.778 48823.13
5344.8281 48595.49
5344.8781 48848.71
5344.9281 49053.195
5344.9781 49130.586
5345.0281 49495.84
5345.0781 49344.82
5345.1281 48541.52
5345.1781 48541.203
5345.2281 48817.785
5345.2781 48893.992
5345.3281 48789.023
5345.3781 49161.637
5345.4281 48992.973
5345.4781 48693.77
5345.5281 48212.86
5345.5781 47555.055
5345.6281 46718.695
5345.6781 45793.53
5345.7281 46373.98
5345.7781 46843.36
5345.8281 47444.266
5345.8781 48333.34
5345.9281 49147.09
5345.9781 49328.867
5346.0281 49172.535
5346.0781 48866.07
5346.1281 49141.293
5346.1781 49157.445
5346.2281 49030.266
5346.2781 49083.457
5346.3281 49086.453
5346.3781 48635.355
5346.4282 49014.883
5346.4782 48795.402
5346.5282 48711.508
5346.5782 48943.57
5346.6282 48986.98
5346.6782 48802.543
5346.7282 48515.37
5346.7782 48543.953
5346.8282 48298.51
5346.8782 48082.7
5346.9282 48443.848
5346.9782 49409.098
5347.0282 48690.74
5347.0782 48798.332
5347.1282 49171.473
5347.1782 49553.48
5347.2282 49549.56
5347.2782 49083.2
5347.3282 48842.01
5347.3782 48583.195
5347.4282 48762.566
5347.4782 48728.023
5347.5282 48614.633
5347.5782 48451.6
5347.6282 48254.855
5347.6782 48838.03
5347.7282 48677.223
5347.7782 48488.996
5347.8282 48847.605
5347.8782 48955.324
5347.9282 48724.57
5347.9782 49073.918
5348.0282 48861.66
5348.0783 48832.63
5348.1283 49440.32
5348.1783 49526.62
5348.2283 49311.562
5348.2783 49075.05
5348.3283 48470.168
5348.3783 48970.812
5348.4283 48787.945
5348.4783 48746.207
5348.5283 48620.727
5348.5783 48626.625
5348.6283 48834.855
5348.6783 48756.12
5348.7283 48648.12
5348.7783 49028.367
5348.8283 49033.82
5348.8783 48763.66
5348.9283 48747.48
5348.9783 48941.46
5349.0283 48367.016
5349.0783 48475.87
5349.1283 48673.645
5349.1783 48836.582
5349.2283 48871.293
5349.2783 48631.324
5349.3283 48455.88
5349.3783 49125.156
5349.4283 48781.434
5349.4783 48723.758
5349.5283 48570.87
5349.5783 48844.992
5349.6283 49039.39
5349.6783 48899.977
5349.7284 49145.812
5349.7784 48929.27
5349.8284 48746.58
5349.8784 48950.594
5349.9284 48853.258
5349.9784 48750.82
5350.0284 48877.02
5350.0784 48909.797
5350.1284 49151.95
5350.1784 48590.83
5350.2284 49106.164
5350.2784 49167.76
5350.3284 48976.547
5350.3784 48944.75
5350.4284 48985.36
5350.4784 48860.72
5350.5284 49100.52
5350.5784 49009.156
5350.6284 49048.83
5350.6784 48861.44
5350.7284 48695.008
5350.7784 48862.664
5350.8284 48762.027
5350.8784 48901.25
5350.9284 49197.72
5350.9784 48805.715
5351.0284 48625.61
5351.0784 48719.375
5351.1284 48758.438
5351.1784 48722.85
5351.2284 49022.074
5351.2784 48893.58
5351.3285 49093.773
5351.3785 48963.977
5351.4285 48585.93
5351.4785 48600.867
5351.5285 49079.65
5351.5785 48633.984
5351.6285 48951.81
5351.6785 48900.074
5351.7285 49164.258
5351.7785 49314.34
5351.8285 49152.46
5351.8785 48965.582
5351.9285 49150.098
5351.9785 49196.86
5352.0285 48963.61
5352.0785 48794.406
5352.1285 48939.66
5352.1785 48980.504
5352.2285 49052.402
5352.2785 49216.5
5352.3285 48776.38
5352.3785 48809.08
5352.4285 48916.367
5352.4785 48795.316
5352.5285 48955.37
5352.5785 48873.676
5352.6285 48563.035
5352.6785 48621.72
5352.7285 48991.32
5352.7785 48727.402
5352.8285 48932.34
5352.8785 48710.074
5352.9285 48471.344
5352.9786 48760.625
5353.0286 49076.38
5353.0786 48637.04
5353.1286 48593.58
5353.1786 49188.516
5353.2286 49057.94
5353.2786 48535.945
5353.3286 48431.984
5353.3786 48535.117
5353.4286 48635.535
5353.4786 48868.484
5353.5286 48847.93
5353.5786 48670.55
5353.6286 48473.418
5353.6786 48115.703
5353.7286 47754.8
5353.7786 47881.69
5353.8286 48267.297
5353.8786 48345.344
5353.9286 48705.86
5353.9786 48636.516
5354.0286 48681.992
5354.0786 48932.29
5354.1286 48985.336
5354.1786 48793.23
5354.2286 48526.91
5354.2786 48440.816
5354.3286 48740.74
5354.3786 48628.305
5354.4286 48649.426
5354.4786 48345.277
5354.5286 48324.242
5354.5787 48375.945
5354.6287 48388.65
5354.6787 48497.05
5354.7287 48713.945
5354.7787 48848.53
5354.8287 49094.855
5354.8787 48693.844
5354.9287 48693.117
5354.9787 48694.312
5355.0287 48873.844
5355.0787 49131.887
5355.1287 48888.887
5355.1787 48605.5
5355.2287 49222.49
5355.2787 48578.652
5355.3287 49054.758
5355.3787 49047.152
5355.4287 48711.277
5355.4787 48765.336
5355.5287 49094.953
5355.5787 48948.043
5355.6287 49067.266
5355.6787 49182.75
5355.7287 48565.53
5355.7787 48816.42
5355.8287 48885.05
5355.8787 48986.758
5355.9287 49092.734
5355.9787 48833.53
5356.0287 49047.223
5356.0787 48626.117
5356.1287 48371.258
5356.1787 48756.684
5356.2288 48585.547
5356.2788 48629.324
5356.3288 48866.3
5356.3788 48803.18
5356.4288 48593.203
5356.4788 49017.277
5356.5288 48491.773
5356.5788 49200.766
5356.6288 48853.418
5356.6788 48355.957
5356.7288 48398.188
5356.7788 48737.684
5356.8288 49070.4
5356.8788 49228.918
5356.9288 48566.957
5356.9788 48871.72
5357.0288 49212.496
5357.0788 48899.027
5357.1288 48798.207
5357.1788 49191.11
5357.2288 49555.83
5357.2788 49298.152
5357.3288 48672.133
5357.3788 48599.92
5357.4288 48373.473
5357.4788 48505.324
5357.5288 48602.426
5357.5788 48184.973
5357.6288 48402.816
5357.6788 48880.7
5357.7288 49074.99
5357.7788 49011.977
5357.8288 48757.887
5357.8789 48476.973
5357.9289 49484.26
5357.9789 48925.73
5358.0289 48923.746
5358.0789 49191.01
5358.1289 49110.625
5358.1789 48871.688
5358.2289 48694.36
5358.2789 48514.105
5358.3289 48761.062
5358.3789 49190.523
5358.4289 49151.348
5358.4789 49248.46
5358.5289 48940.652
5358.5789 48944.26
5358.6289 48866.21
5358.6789 48730.008
5358.7289 48839.863
5358.7789 48935.094
5358.8289 48653.14
5358.8789 47892.156
5358.9289 48344.44
5358.9789 48430.355
5359.0289 48474.246
5359.0789 48767.02
5359.1289 49178.7
5359.1789 49210.152
5359.2289 48891.477
5359.2789 48744.25
5359.3289 48530.72
5359.3789 49351.92
5359.4289 49135.58
5359.479 49162.188
5359.529 48945.152
5359.579 49255.715
5359.629 49234.22
5359.679 48717.594
5359.729 48518.523
5359.779 48927.8
5359.829 49203.344
5359.879 48851.926
5359.929 48781.63
5359.979 49276.203
5360.029 49182.156
5360.079 48884.695
5360.129 48796.91
5360.179 48707.074
5360.229 48633.82
5360.279 48691.348
5360.329 48669.633
5360.379 49063.367
5360.429 48859.145
5360.479 48511.273
5360.529 48657.895
5360.579 48989.4
5360.629 48781.79
5360.679 48760.05
5360.729 48811.402
5360.779 48705.703
5360.829 48822.508
5360.879 49061.938
5360.929 48852.418
5360.979 48789.973
5361.029 49022.402
5361.079 48976.746
5361.1291 49176.63
5361.1791 49230.89
5361.2291 48991.71
5361.2791 48860.246
5361.3291 48928.188
5361.3791 48823.633
5361.4291 48673.29
5361.4791 49173.188
5361.5291 48795.82
5361.5791 48664.723
5361.6291 48610.72
5361.6791 48671.543
5361.7291 49005.797
5361.7791 49050.73
5361.8291 48917.07
5361.8791 48811.133
5361.9291 48808.047
5361.9791 49167.32
5362.0291 49706.797
5362.0791 49088.246
5362.1291 49443.62
5362.1791 49377.09
5362.2291 49263.586
5362.2791 48808.59
5362.3291 48352.04
5362.3791 48617.617
5362.4291 49107.21
5362.4791 48972.098
5362.5291 48725.605
5362.5791 49017.32
5362.6291 48555.21
5362.6791 48873.008
5362.7292 48326.312
5362.7792 48950.195
5362.8292 48850.938
5362.8792 48585.33
5362.9292 48787.645
5362.9792 48707.258
5363.0292 48769.234
5363.0792 49102.812
5363.1292 49196.87
5363.1792 48851.992
5363.2292 48155.996
5363.2792 48176.496
5363.3292 48870.7
5363.3792 48224.438
5363.4292 48289.46
5363.4792 48518.484
5363.5292 48471.305
5363.5792 48611.434
5363.6292 48462.844
5363.6792 48033.57
5363.7292 47895.56
5363.7792 48147.285
5363.8292 48220.44
5363.8792 47953.555
5363.9292 48516.67
5363.9792 49212.297
5364.0292 48789.793
5364.0792 49061.867
5364.1292 48765.152
5364.1792 48825.406
5364.2292 48819.95
5364.2792 48284.68
5364.3292 48191.305
5364.3793 48525.16
5364.4293 48584.97
5364.4793 48614.145
5364.5293 48681.973
5364.5793 48164.05
5364.6293 48663.89
5364.6793 48832.113
5364.7293 48499.207
5364.7793 48998.96
5364.8293 49024.6
5364.8793 49039.35
5364.9293 49086.21
5364.9793 49275.01
5365.0293 49215.1
5365.0793 48810.95
5365.1293 48609.89
5365.1793 48863.62
5365.2293 48999.695
5365.2793 48641.4
5365.3293 48439.168
5365.3793 47998.504
5365.4293 48734.555
5365.4793 48917.742
5365.5293 48506.902
5365.5793 48645.332
5365.6293 48520.9
5365.6793 48824.965
5365.7293 48845.645
5365.7793 48524.676
5365.8293 48441.535
5365.8793 48933.34
5365.9293 49333.12
5365.9794 48550.016
5366.0294 48481.99
5366.0794 48867.223
5366.1294 48843.094
5366.1794 48599.754
5366.2294 48462.96
5366.2794 48347.36
5366.3294 49095.3
5366.3794 48622.74
5366.4294 48767.527
5366.4794 48923.105
5366.5294 48751.42
5366.5794 48662.625
5366.6294 48759.438
5366.6794 48653.05
5366.7294 48373.957
5366.7794 48659.6
5366.8294 49019.6
5366.8794 48813.703
5366.9294 48388.168
5366.9794 49013.965
5367.0294 49047.293
5367.0794 49219.055
5367.1294 49130.71
5367.1794 48805.113
5367.2294 48809.242
5367.2794 49056.453
5367.3294 48858.734
5367.3794 48425.004
5367.4294 48383.574
5367.4794 48643.406
5367.5294 48563.082
5367.5794 48233.844
5367.6295 48379.734
5367.6795 48747.305
5367.7295 48730.78
5367.7795 49127.3
5367.8295 49051.875
5367.8795 48406.39
5367.9295 47791.87
5367.9795 48255.395
5368.0295 47947.055
5368.0795 48413.145
5368.1295 48388.32
5368.1795 47963.414
5368.2295 48004.21
5368.2795 48277.574
5368.3295 48347.316
5368.3795 48348.22
5368.4295 48474.875
5368.4795 48533.715
5368.5295 48500.215
5368.5795 48586.312
5368.6295 48441.312
5368.6795 48740.31
5368.7295 48921.305
5368.7795 48751.918
5368.8295 48537.984
5368.8795 49083.24
5368.9295 48808.844
5368.9795 48277.996
5369.0295 48282.67
5369.0795 48852.695
5369.1295 48572.95
5369.1795 47949.047
5369.2295 47680.098
5369.2796 48396.656
5369.3296 48976.727
5369.3796 48927.16
5369.4296 48492.402
5369.4796 48166.414
5369.5296 48439.676
5369.5796 48650.145
5369.6296 48454.95
5369.6796 48588.617
5369.7296 48667.984
5369.7796 48919.344
5369.8296 48355.47
5369.8796 48185.375
5369.9296 48458.395
5369.9796 48358.23
5370.0296 48121.867
5370.0796 48505.99
5370.1296 48706.133
5370.1796 48375.996
5370.2296 48186.074
5370.2796 48239.93
5370.3296 48568.656
5370.3796 48429.855
5370.4296 48169.434
5370.4796 48303.566
5370.5296 48712.6
5370.5796 48820.266
5370.6296 48517.367
5370.6796 48108.332
5370.7296 47973.8
5370.7796 48318.38
5370.8296 48800.66
5370.8797 48993.766
5370.9297 48619.96
5370.9797 48380.836
5371.0297 48488.29
5371.0797 48018.875
5371.1297 48565.848
5371.1797 48511.133
5371.2297 47620.895
5371.2797 47810.203
5371.3297 48002.387
5371.3797 48449.547
5371.4297 47999.793
5371.4797 48485.04
5371.5297 48386.45
5371.5797 48638.26
5371.6297 48637.46
5371.6797 48061.867
5371.7297 48806.164
5371.7797 48545.465
5371.8297 48522.09
5371.8797 48292.406
5371.9297 48261.086
5371.9797 48566.44
5372.0297 48820.438
5372.0797 48664.324
5372.1297 48726.67
5372.1797 48626.777
5372.2297 48314.754
5372.2797 48474.598
5372.3297 48110.273
5372.3797 47796.543
5372.4297 48186.56
5372.4797 48394.348
5372.5298 48235.0
5372.5798 48200.406
5372.6298 48659.387
5372.6798 47880.297
5372.7298 48077.75
5372.7798 48802.934
5372.8298 48163.562
5372.8798 48175.98
5372.9298 48864.03
5372.9798 48308.26
5373.0298 48253.15
5373.0798 48206.633
5373.1298 48023.594
5373.1798 48715.875
5373.2298 48369.977
5373.2798 48034.312
5373.3298 48247.074
5373.3798 48499.96
5373.4298 48377.586
5373.4798 48660.93
5373.5298 48603.273
5373.5798 48231.08
5373.6298 48353.574
5373.6798 48480.887
5373.7298 48626.98
5373.7798 48636.137
5373.8298 48564.69
5373.8798 48537.91
5373.9298 48533.684
5373.9798 48424.63
5374.0298 48249.1
5374.0798 48482.062
5374.1299 48517.914
5374.1799 48477.434
5374.2299 48210.926
5374.2799 48164.22
5374.3299 48184.86
5374.3799 48200.566
5374.4299 48119.824
5374.4799 48086.04
5374.5299 48179.598
5374.5799 48173.95
5374.6299 47788.883
5374.6799 48164.19
5374.7299 48336.39
5374.7799 47945.11
5374.8299 48002.816
5374.8799 47951.54
5374.9299 48319.37
5374.9799 48717.605
5375.0299 47996.234
5375.0799 47468.6
5375.1299 48100.41
5375.1799 48592.234
5375.2299 48246.45
5375.2799 48256.016
5375.3299 47836.105
5375.3799 47723.977
5375.4299 47713.242
5375.4799 47335.117
5375.5299 47637.766
5375.5799 48009.35
5375.6299 47782.57
5375.6799 47848.24
5375.7299 48233.305
5375.78 47970.125
5375.83 47858.96
5375.88 47993.668
5375.93 48186.383
5375.98 48352.105
5376.03 48411.51
5376.08 48586.574
5376.13 48428.156
5376.18 48124.26
5376.23 48317.727
5376.28 48410.652
5376.33 48027.88
5376.38 48311.457
5376.43 48127.926
5376.48 47814.31
5376.53 47750.69
5376.58 48093.1
5376.63 48057.824
5376.68 48171.8
5376.73 48063.95
5376.78 48197.695
5376.83 48193.74
5376.88 48291.656
5376.93 48370.19
5376.98 47777.035
5377.03 48075.254
5377.08 48018.55
5377.13 47818.125
5377.18 48309.758
5377.23 48267.234
5377.28 48268.79
5377.33 47866.23
5377.3801 47702.645
5377.4301 48089.445
5377.4801 48084.504
5377.5301 47774.77
5377.5801 47878.492
5377.6301 48411.41
5377.6801 48129.016
5377.7301 48053.098
5377.7801 48068.254
5377.8301 47863.48
5377.8801 48234.887
5377.9301 48410.562
5377.9801 48456.617
5378.0301 48074.773
5378.0801 47920.1
5378.1301 47726.0
5378.1801 47576.29
5378.2301 47692.562
5378.2801 48014.805
5378.3301 47945.168
5378.3801 48266.46
5378.4301 48601.133
5378.4801 48516.88
5378.5301 48167.82
5378.5801 48130.902
5378.6301 48335.754
5378.6801 48475.656
5378.7301 48204.58
5378.7801 48180.97
5378.8301 48040.42
5378.8801 48077.727
5378.9301 48200.85
5378.9801 48066.94
5379.0302 47647.99
5379.0802 48140.99
5379.1302 47901.73
5379.1802 48301.566
5379.2302 48382.902
5379.2802 47590.754
5379.3302 48109.17
5379.3802 48229.465
5379.4302 48137.81
5379.4802 48346.41
5379.5302 48547.883
5379.5802 48202.18
5379.6302 48097.277
5379.6802 48139.805
5379.7302 48076.223
5379.7802 47952.668
5379.8302 47947.16
5379.8802 48035.562
5379.9302 47886.67
5379.9802 47832.152
5380.0302 47811.797
5380.0802 47955.598
5380.1302 48119.656
5380.1802 47948.434
5380.2302 47581.773
5380.2802 47922.746
5380.3302 48150.027
5380.3802 48077.99
5380.4302 47923.566
5380.4802 48353.02
5380.5302 47913.48
5380.5802 47944.977
5380.6302 48241.348
5380.6803 48599.45
5380.7303 48500.785
5380.7803 48733.42
5380.8303 48184.82
5380.8803 47969.105
5380.9303 48373.82
5380.9803 48335.973
5381.0303 48021.715
5381.0803 48247.15
5381.1303 48156.164
5381.1803 48245.707
5381.2303 47681.867
5381.2803 47601.594
5381.3303 47750.727
5381.3803 48564.0
5381.4303 48049.758
5381.4803 48305.2
5381.5303 48285.68
5381.5803 48403.074
5381.6303 48084.348
5381.6803 48004.723
5381.7303 48434.066
5381.7803 48635.473
5381.8303 48358.176
5381.8803 47980.52
5381.9303 48230.848
5381.9803 48267.344
5382.0303 47618.324
5382.0803 48036.6
5382.1303 47944.207
5382.1803 48036.26
5382.2303 47799.062
5382.2804 47979.41
5382.3304 47882.77
5382.3804 48144.93
5382.4304 48316.645
5382.4804 48101.42
5382.5304 48275.48
5382.5804 48092.816
5382.6304 47990.184
5382.6804 48076.957
5382.7304 48111.79
5382.7804 48351.867
5382.8304 48479.926
5382.8804 48326.402
5382.9304 48009.016
5382.9804 47935.207
5383.0304 47897.168
5383.0804 47901.25
5383.1304 48030.707
5383.1804 47817.156
5383.2304 48370.848
5383.2804 48190.547
5383.3304 48026.652
5383.3804 48486.754
5383.4304 48556.832
5383.4804 47846.37
5383.5304 47694.754
5383.5804 47794.945
5383.6304 47933.594
5383.6804 48131.96
5383.7304 48220.848
5383.7804 47750.285
5383.8304 48200.684
5383.8804 48323.734
5383.9305 48297.484
5383.9805 48345.23
5384.0305 48630.926
5384.0805 47733.434
5384.1305 47622.46
5384.1805 47668.984
5384.2305 47653.86
5384.2805 47645.062
5384.3305 48237.684
5384.3805 47787.86
5384.4305 47494.914
5384.4805 47548.82
5384.5305 47793.992
5384.5805 48058.23
5384.6305 48342.855
5384.6805 48217.94
5384.7305 48010.438
5384.7805 47916.49
5384.8305 47600.96
5384.8805 47963.227
5384.9305 47946.484
5384.9805 47880.97
5385.0305 47918.457
5385.0805 47926.457
5385.1305 48189.01
5385.1805 47865.652
5385.2305 47934.266
5385.2805 48271.42
5385.3305 48229.184
5385.3805 47794.83
5385.4305 48061.844
5385.4805 47976.07
5385.5306 47882.035
5385.5806 48131.508
5385.6306 48042.945
5385.6806 47968.31
5385.7306 47655.04
5385.7806 47685.824
5385.8306 48006.227
5385.8806 47720.68
5385.9306 48232.45
5385.9806 48132.13
5386.0306 48021.06
5386.0806 47967.266
5386.1306 47794.62
5386.1806 47890.04
5386.2306 47713.637
5386.2806 47629.55
5386.3306 47630.812
5386.3806 47709.473
5386.4306 48066.395
5386.4806 47608.766
5386.5306 47598.605
5386.5806 47650.727
5386.6306 47592.07
5386.6806 47544.4
5386.7306 47598.934
5386.7806 47997.508
5386.8306 48304.617
5386.8806 48375.08
5386.9306 48241.2
5386.9806 48228.465
5387.0306 48018.668
5387.0806 48124.83
5387.1306 48289.09
5387.1807 48363.52
5387.2307 48413.99
5387.2807 48207.39
5387.3307 48022.95
5387.3807 47895.33
5387.4307 47959.75
5387.4807 48252.855
5387.5307 48340.406
5387.5807 47656.492
5387.6307 47723.133
5387.6807 47978.53
5387.7307 47962.984
5387.7807 47673.016
5387.8307 48015.49
5387.8807 47904.8
5387.9307 47980.71
5387.9807 47987.957
5388.0307 47685.895
5388.0807 47920.844
5388.1307 47918.027
5388.1807 47800.797
5388.2307 47974.14
5388.2807 48146.477
5388.3307 47592.633
5388.3807 47709.41
5388.4307 47735.88
5388.4807 47710.906
5388.5307 47664.04
5388.5807 47570.016
5388.6307 47301.832
5388.6807 48062.832
5388.7307 48067.773
5388.7807 47841.055
5388.8308 47659.414
5388.8808 47554.77
5388.9308 47345.22
5388.9808 47777.777
5389.0308 48134.566
5389.0808 48037.92
5389.1308 47671.84
5389.1808 47737.89
5389.2308 48114.176
5389.2808 48038.55
5389.3308 47986.35
5389.3808 47934.22
5389.4308 47821.348
5389.4808 47846.77
5389.5308 47519.24
5389.5808 47521.8
5389.6308 47952.215
5389.6808 48203.55
5389.7308 47748.484
5389.7808 47732.953
5389.8308 47927.94
5389.8808 47635.566
5389.9308 47503.42
5389.9808 47623.934
5390.0308 47550.324
5390.0808 47374.91
5390.1308 47837.855
5390.1808 47983.69
5390.2308 47819.887
5390.2808 47652.777
5390.3308 47800.793
5390.3808 47406.035
5390.4309 47449.21
5390.4809 47347.98
5390.5309 47487.543
5390.5809 47843.7
5390.6309 47262.086
5390.6809 47159.523
5390.7309 47323.434
5390.7809 47685.082
5390.8309 47795.727
5390.8809 47483.043
5390.9309 47482.7
5390.9809 47157.016
5391.0309 47651.23
5391.0809 47779.188
5391.1309 47683.285
5391.1809 47789.63
5391.2309 47376.145
5391.2809 47911.676
5391.3309 47640.504
5391.3809 47520.746
5391.4309 47712.562
5391.4809 47894.25
5391.5309 48037.9
5391.5809 47700.355
5391.6309 47395.266
5391.6809 47509.82
5391.7309 47817.613
5391.7809 47858.855
5391.8309 47741.9
5391.8809 47922.445
5391.9309 47989.56
5391.9809 47935.29
5392.0309 47943.484
5392.081 48162.246
5392.131 48332.21
5392.181 48159.207
5392.231 48017.246
5392.281 47993.08
5392.331 47893.707
5392.381 47650.258
5392.431 48059.36
5392.481 47505.863
5392.531 47354.926
5392.581 47564.094
5392.631 47691.637
5392.681 47506.457
5392.731 47788.375
5392.781 48235.54
5392.831 47632.926
5392.881 47506.277
5392.931 47829.914
5392.981 47960.27
5393.031 47674.85
5393.081 47320.49
5393.131 47302.008
5393.181 47639.883
5393.231 47881.12
5393.281 47711.82
5393.331 47378.69
5393.381 47469.383
5393.431 47735.793
5393.481 47419.2
5393.531 47402.67
5393.581 47780.84
5393.631 47504.08
5393.6811 47545.484
5393.7311 47469.55
5393.7811 47289.125
5393.8311 47513.918
5393.8811 47916.645
5393.9311 47783.55
5393.9811 47300.617
5394.0311 47763.434
5394.0811 47732.09
5394.1311 47663.74
5394.1811 47669.38
5394.2311 47667.758
5394.2811 47787.875
5394.3311 47752.07
5394.3811 47714.965
5394.4311 47720.81
5394.4811 47732.51
5394.5311 47665.473
